"","Family","Subfamily","Tribe","Genus","animal","type","caste.number","caste.number.ref","colony.size","colony.size.ref","queen.mating.frequency.original","queen.number.continuous","queen.number.binary","Inherent_Constraints_Scale","Conditional_Constraints_Scale","Constraints_Confidence","Constraints_Scale_Notes","Ref.2","Supercolonial.Helantera.review_no.stringent.nonstringent","social.parasite.Antwiki_no.yes","clonal","hybridisation","Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies","Min_size","Max_size","Raw_Data_all_workers","Sample_size_all_workers","Queen_HW_mean","Queen_HW_mean.1","Sample_size_queen","Raw_data_queen"
"1006","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_butteli","ant",2,"Fisher et al., 2015",NA,"","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1007","Formicidae","Myrmicinae","Crematogastrini - was Solenopsidini","Carebara - synonymous with Pheidologeton_diversus or Pheidologeton_diversa","Carebara_diversa","ant",4,"Holldobler&Wilson, 1990; Wheeler, 1991",175600,"Kaspari & Vargo, 1995; Beckers et al., 1989","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1008","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_elmenteitae","ant",2,"Fisher et al., 2015",NA,"","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1009","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_lilith","ant",2,"Fisher et al., 2015",NA,"","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1010","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_nayana","ant",2,"Fisher et al., 2015; Akbar & Bharti, 2017",NA,"","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1011","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_overbecki","ant",NA,"",400,"Beckers et al., 1989","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1012","Formicidae","Myrmicinae","Crematogastrini","Carebara","Carebara_phragmotica","ant",2,"Fisher et al., 2015",NA,"","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Formicidae","Myrmicinae","Crematogastrini - was Solenopsidini","Carebara","Carebara_pygmaea","ant",2,"Fischer et al., 2014",11000,"Holldobler & Wilson, 1990","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1014","Formicidae","Myrmicinae","Crematogastrini - was Solenopsidini","Carebara - synonymous with Pheidologeton_silenus","Carebara_silenus","ant",NA,"",77800,"Kaspari & Vargo, 1995; Beckers et al., 1989","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1015","Formicidae","Myrmicinae","Crematogastrini - was Solenopsidini","Carebara - synonymous with Oligomyrmex_urichi + Carebara_nevermanni","Carebara_urichi","ant",2,"Wilson, 1986; Holldobler&Wilson, 1990",438.67,"Holldobler & Wilson, 1990; Beckers et al., 1989","",NA,NA,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Formicidae","Myrmicinae","Crematogastrini - was Solenopsidini","Carebara","Carebara_vidua","ant",NA,"",NA,"","","1",0,4,4,0,"a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1017","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_aenescens","ant",1,"Cronin et al., 2016",900,"Stukalyuk & Radchenko, 2011","1,53","1",0,NA,NA,NA,"",NA,0,0,0,0,0,0.872,2.037,"1.61, 1.656, 1.353, 1.578, 0.872, 2.037, 1.496, 1.138, 1.879, 1.556, 1.74, 1.504, 1.574",13,2.02,NA,1,"2.02"
"1018","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_albicans","ant",NA,"",NA,"","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Formicidae","Formicinae","Formicini","Cataglyphis (also known as Cataglyphis_arenarius)","Cataglyphis_arenaria","ant",NA,"",NA,"","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1020","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_bicolor","ant",1,"Kühn_Bühlmann & Wehner, 2006",2000,"Beckers et al., 1989","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1021","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_bombycina","ant",2,"Holldobler&Wilson, 1990; Molet et al., 2014; Leniaud et al., 2015",3000,"Aron et al., 2016","7,47","1",0,NA,NA,NA,"",NA,0,0,0,0,0,1.377,3.281,"1.549, 2.03, 1.377, 3.281",4,NA,NA,NA,NA
"1022","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_cubica","ant",NA,"",600,"Aron et al., 2016","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_emmae","ant",2,"Agosti, 1990",485.71,"Jowers et al., 2013","2,27","1",0,3,NA,1,"eleven males from one queenless nest carried at least one non-queen allele at one locus and seven of them carried two non-queen alleles, which were present in the workers.""Jowers, M. J., Leniaud, L., Cerda, X., Alasaad, S., Caut, S., Amor, F., Aron, S. & Boulay, R. R. 2013. Social and population structure in the ant Cataglyphis emmae. PLOS One 8(9): e72941. ",NA,0,0,0,0,0,0.734,1.404,"1, 1.404, 0.734, 0.815, 1.23",5,NA,NA,NA,NA
"1024","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_floricola","ant",1,"Cerda et al., 1996",192.5,"Ruano, 1993","","1",0,2,4,1,"Amor, F., Ortega, P., Boulay, R. & Cerda, X. 2017. Frequent colony orphaning triggers the production of replacement queens via worker thelytoky in a desert-dwelling ant. Insectes Sociaux 64(3): 373-378.",NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1025","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_holgerseni","ant",NA,"",3000,"Aron et al., 2016","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1026","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_iberica","ant",NA,"",NA,"","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1027","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_israelensis","ant",NA,"",1100,"Reiner Brodetzki & Hefetz, 2018","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1028","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_kurdistanica","ant",2,"Pisarski, 1965",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1029","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_livida","ant",NA,"",147,"Timmermans et al., 2010","3,39","1",0,3,4,1,"Timmermans, I., Grumiau, L., Hefetz, A. & Aron, S. 2010. Mating system and population structure in the desert ant Cataglyphis livida. Insect. Soc. 57: 39-46.",NA,0,0,0,0,0,1.135,1.659,"1.204, 1.135, 1.446, 1.659, 1.222, 1.492, 1.276, 1.605",8,NA,NA,NA,NA
"1030","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_rosenhaueri","ant",NA,"",726,"Ruano, 1993","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1031","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_rubra","ant",NA,"",NA,"","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_sabulosa","ant",NA,"",185.72,"Timmermans et al., 2008","2,3","1",0,2,4,1,"females produced by sexual reproduction. Workers in queenright colonies have empty ovaries ",NA,0,0,0,0,0,NA,NA,"1.363",1,NA,NA,NA,NA
"1033","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_savignyi","ant",NA,"",536.2,"Leniaud et al., 2011","9,33","1",0,NA,NA,NA,"",NA,0,0,0,0,0,1.321,2.663,"1.321, 1.351, 2.5, 2.539, 2.663, 2.151, 2.253",7,NA,NA,NA,NA
"1034","Formicidae","Formicinae","Formicini","Cataglyphis - (potentially synonymous Cataglyphis_floricola)","Cataglyphis_tartessica","ant",NA,"",182.8,"Amor & Ortega, 2014","1,4","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1035","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_theryi","ant",NA,"",300,"Aron et al., 2016","2,29","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,"1.119",1,NA,NA,NA,NA
"1036","Formicidae","Formicinae","Formicini","Cataglyphis","Cataglyphis_viaticoides","ant",NA,"",NA,"","","1,17",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1037","Formicidae","Myrmicinae","Crematogastrini","Cataulacus","Cataulacus_mckeyi","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",246.32,"Debout et al., 2009; Debout et al., 2005","","1,04",0,4,4,NA,"workers were not found to produce any males ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1038","Formicidae","Ponerinae","Ponerini","Centromyrmex","Centromyrmex_bequaerti","ant",1,"Dejean & Feneron, 1996",347.22,"Dejean & Feneron, 1996","","5,52",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1039","Formicidae","Ponerinae","Ponerini","Centromyrmex","Centromyrmex_hamulatus","ant",1,"Bolton & Fisher, 2008",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1040","Formicidae","Ponerinae","Ponerini","Centromyrmex","Centromyrmex_sellaris","ant",NA,"",408,"Holldobler & Wilson, 1990","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1041","Formicidae","Myrmicinae","Attini","Cephalotes","Cephalotes_atratus","ant",2,"Holldboler&Wilson, 1990",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Formicidae","Myrmicinae","Attini","Cephalotes","Cephalotes_persimilis","ant",2,"Powell, 2009",NA,"","","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1043","Formicidae","Myrmicinae","Attini","Cephalotes - was Zacryptocerus varians","Cephalotes_varians","ant",2,"Wilson, 1976; Gordon et al., 2019",1000,"Beckers et al., 1989","",NA,NA,3,NA,1,"Wilson, Edward O. ""A social ethogram of the neotropical arboreal ant Zacryptocerus varians (Fr. Smith)."" Animal behaviour 24.2 (1976): 354-363",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1044","Formicidae","Myrmicinae","Solenopsidini","Chelaner - synonymous with Monomorium_whitei","Chelaner_whitei","ant",NA,"",20225,"Davison, 1982","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1045","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_anderseni","ant",2,"Nielsen et al., 2009; McArthur & Shattuck, 2001",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1046","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_explodens","ant",2,"Laciny et al., 2019; Laciny et al., 2018",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1047","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_impressa","ant",2,"Walker & Stamps, 1986; Holldobler & Wilson, 1990; Traniello & Beshers, 1991",250,"King & Porter, 2007","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1048","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_macarangae","ant",1,"Laciny et al., 2017 ",NA,"","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1049","Formicidae","Formicinae","Camponotini","Colobopsis - synonymous with Camponotus_nipponicus or Colobpsis_nipponicus","Colobopsis_nipponica","ant",2,"Hasegawa, 1993; Hasegawa, 1993; Fujioka et al., 2019",NA,"","1,03","1",0,4,4,1," ""Since the queen produces all the males in a colony (Hasegawa, unpublished), the genotype of a nest queen could be determined from the genotype of the males.""  Ref: Hasegawa, E., 1992. Annual life cycle and timing of male-egg production in the antColobopsis nipponicus (Wheeler). Ins. Soc 39, 439�446. https://doi.org/10.1007/BF01240626 ------ cant access reference  Hasegawa, E. 1994. Sex allocation in the ant Colobopsis nipponicus (Wheeler) I. Population sex ratio. Evolution 48(4): 1121-1129",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1050","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_truncata","ant",2,"Laciny et al., 2019",50,"Beckers et al., 1989","",NA,NA,2,4,NA,"thelytoky - when queen dies they can produce both worker and alates",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1051","Formicidae","Formicinae","Camponotini","Colobopsis","Colobopsis_vitrea","ant",2,"Klimes & McArthur, 2014",6000,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1052","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_abstinens","ant",NA,"",1291,"Martins Segundo et al., 2017","","1,08",0,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1053","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_ashmeadi","ant",NA,"",10000,"King & Porter, 2007","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1054","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_atkinsoni","ant",NA,"",500,"King & Porter, 2007","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1055","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_auberti","ant",NA,"",650,"Parr et al., 2017","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1056","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_biroi","ant",NA,"",148.96,"Peeters et al., 2013","","1",0,3,4,0,"not clear if worker eggs viable, not sure how to categorise the intercaste - lays trophic eggs. ----Peeters, C., Lin, C., Quinet, Y., Segundo, C. M., Billen, J. 2013. Evolution of a soldier caste specialised to lay unfertilised eggs in the ant genus Crematogaster (subgenus Orthocrema). Arthropod Structure & Development 42: 257-264.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1057","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_bryophilia","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1058","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_cerasi","ant",1,"Rajakumar et al., 2018",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1059","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_clariventris","ant",2,"Zephirin et al., 2019",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1060","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_curvispinosa","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1061","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_dohrni","ant",NA,"",31318.5,"Holldobler & Wilson, 1990","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1062","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_elegans","ant",NA,"",300,"Holldobler & Wilson, 1990","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1063","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_irritabilis","ant",NA,"",5000,"Holldobler & Wilson, 1990","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1064","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_larreae","ant",NA,"",789,"Holldobler & Wilson, 1990","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1065","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_lineolata","ant",NA,"",200,"King & Porter, 2007","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1066","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_madecassa","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1067","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_mimosae","ant",NA,"",NA,"","","2,35",1,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1068","Formicidae","Myrmicinae","Crematogastrini","Crematogaster - synonymous with Crematogaster_smithi (I have combined the data for the two)","Crematogaster_minutissima","ant",2,"Heinze et al., 1999; Peeters et al., 2013",191,"Heinze et al., 1999; Geraghty et al., 2007; King & Porter, 2007","1,02","1",0,3,4,1,"Heinze J., Foitzik S., Oberstadt B., Ru_ppell O. and H�lldobler B. (1999) A female caste specialized for the production of unfertilized eggs in the ant Crematogaster smithi. Naturwissenschaften 86: 93-95. .",NA,0,0,0,0,0,0.447,0.523,"0.493, 0.523, 0.447, 0.497, 0.495",5,0.713,NA,2,"0.778, 0.648"
"1069","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_nigriceps","ant",NA,"",NA,"","","1,3",NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1070","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_nigropilosa","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1071","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_osakensis","ant",1,"Antwiki, 2024",2292.6,"Gotoh et al., 2017","140,715","4",1,3,4,0,"",NA,0,0,0,0,0,0.45,0.565,"0.450, 0.486, 0.565",3,NA,NA,NA,NA
"1072","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_pulchella","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1073","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_pygmaea","ant",2,"Segundo et al., 2017; Peeters et al., 2013",190,"Hamidi et al., 2017","","70.48",1,3,4,1,"""Our study demonstrates that in the highly polygynous ant C. pygmaea, workers retain their ability to lay eggs and to produce, at least in queenless conditions, males, contrary to  what  is  observed  in  many  other  highly  polygynous  ants  whose workers are completely sterile. "" ------Hamidi, R., de Biseau, J.-C., & Quinet, Y. (2023). Worker Reproduction in the Highly Polygynous Ant Crematogaster pygmaea Forel, 1904 (Hymenoptera: Formicidae).�Sociobiology,�70(3), e7903.�",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1074","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_rasoherinae","ant",2,"Peeters et al., 2013",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1075","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_schimmeri","ant",NA,"",483.17,"Peeters et al., 2013","","1",0,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1076","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_scutellaris","ant",NA,"",NA,"","1,06","1,16",1,3,4,0,"possible thelytoky (page 190 The Ants)",NA,0,0,0,0,0,0.796,1.168,"0.952, 1.012, 1.047, 1.053, 1.156, 1.411, 0.796, 0.986, 1.168",9,NA,NA,NA,NA
"1077","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_sjostedti","ant",NA,"",NA,"","","1,4",NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1078","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_sordidula","ant",NA,"",750,"Parr et al., 2017","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1079","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_sumichrasti","ant",NA,"",1000,"Beckers et al., 1989","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1080","Formicidae","Myrmicinae","Crematogastrini","Crematogaster","Crematogaster_volamena","ant",2,"Blaimer, 2012",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1081","Formicidae","Ponerinae","Ponerini","Cryptopone","Cryptopone_motschulskyi","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",20,"Holldobler & Wilson, 1990","",NA,NA,3,4,1,"inferred from description of congener: C._sauteri workers have functional ovaries, and thus can potentially lay viable eggs. Yamaguchi, Y., Yazawa, H., Iwanishi, S. & Kudo, K. 2016. Differences in body sizes and physiological conditions among castes in the ponerine ant Cryptopone sauteri (Hymenoptera: Formicidae). Entomological Science 19(2): 124-128.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1082","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_cornutus","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",2021.75,"Adams & Longino, 2007","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1083","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_costatus","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",99.17,"Hammond & Keller, 2004; Ferguson-Gow, 2014; Murakami et al., 2000","1","1",0,4,4,1,"no offspring. Villesen, P., and J. J. Boomsma. ""Patterns of male parentage in the fungus-growing ants."" Behavioral Ecology and Sociobiology 53.4 (2003): 246-253",NA,0,0,0,0,0,0.525,0.552,"0.552, 0.525",2,NA,NA,NA,NA
"1084","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_longiscapus","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",55.34,"Hammond & Keller, 2004; Ferguson-Gow, 2014","1,035","1",0,3,4,1,"Villeson & Boomsma (2003) describe no worker reproduction in queenright colonies, implying it may occur in queenelss colonies. However, this was not explicitly stated.",NA,0,0,0,0,0,0.645,0.713,"0.648, 0.645, 0.713",3,NA,NA,NA,NA
"1085","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_minutus","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",150,"King & Porter, 2007","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1086","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_muelleri","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,"","",NA,NA,3,4,0,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1087","Formicidae","Myrmicinae","Attini","Cyphomyrmex","Cyphomyrmex_rimosus","ant",1,"Holldobler&Wilson, 1990; Oster & Wilson, 1978; Blanchard & Moreau, 2017",64.49,"King & Porter, 2007; Shik, 2008; Murakami et al., 2000; Holldobler & Wilson, 1990; Beckers et al., 1989","1","1",0,4,4,1,"no evidence of worker reproduction. Atrophied ovarioles with no eggs. Murakami, T. & Higashi, S. 1997. Social organization in two primitive attine ants, Cyphomyrmex rimosus and Myricocrypta ednaella, with reference to their fungus substrates and food sources. Journal of Ethology 15: 17-25.","Same ref as ovariole reduction/worker sterility",0,0,0,0,0,0.534,0.756,"0.701, 0.534, 0.55, 0.71, 0.703, 0.72, 0.739, 0.571, 0.756, 0.749, 0.748, 0.711, 0.653, 0.67",14,0.6465,NA,2,"0.763, 0.53"
"1088","Formicidae","Myrmicinae","Stenammini","Dacetinops","Dacetinops_cibdelus","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",10,"Holldobler & Wilson, 1990","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
